Age,Job,Credit amount,Duration,Credit_to_Duration,High_Risk_Purpose,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_none,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_none,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age_Group_26-35,Age_Group_36-50,Age_Group_50+
54,2,1306,32,40.8125,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
55,0,6329,66,95.89393939393939,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
31,0,12669,13,974.5384615384615,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
60,2,18344,29,632.551724137931,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
72,0,4529,21,215.66666666666666,0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
57,1,10298,53,194.30188679245282,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
53,0,18909,52,363.63461538461536,0,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38,1,8366,66,126.75757575757575,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
41,3,11275,19,593.421052631579,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
53,1,5263,54,97.46296296296296,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
54,2,8857,47,188.4468085106383,0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
59,1,11823,29,407.6896551724138,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
72,1,4280,28,152.85714285714286,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
50,1,14687,44,333.79545454545456,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
43,2,7290,17,428.8235294117647,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
44,1,8570,13,659.2307692307693,0,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
58,0,13753,9,1528.111111111111,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
52,1,4738,36,131.61111111111111,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
41,1,4536,10,453.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
46,1,15701,6,2616.8333333333335,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33,2,15959,13,1227.6153846153845,1,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
73,2,17149,6,2858.1666666666665,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30,2,8029,10,802.9,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
48,0,11606,21,552.6666666666666,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
69,2,13383,64,209.109375,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
59,1,2946,6,491.0,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
38,0,6450,9,716.6666666666666,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
38,2,5471,58,94.32758620689656,1,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
59,0,15519,65,238.75384615384615,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
29,1,11760,37,317.8378378378378,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19,2,18516,9,2057.3333333333335,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56,1,10210,14,729.2857142857143,0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
29,1,15613,48,325.2708333333333,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39,0,7214,42,171.76190476190476,1,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
55,2,9078,31,292.83870967741933,1,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
38,1,12628,57,221.5438596491228,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
52,1,10802,10,1080.2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
20,1,10339,43,240.4418604651163,1,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
69,2,3013,47,64.1063829787234,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
67,0,11809,48,246.02083333333334,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
64,0,19437,37,525.3243243243244,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
19,1,16195,28,578.3928571428571,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
65,3,6541,57,114.75438596491227,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
55,0,6711,47,142.7872340425532,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
72,2,16119,34,474.0882352941176,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
71,0,15437,40,385.925,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
42,2,12595,69,182.53623188405797,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
72,1,9048,56,161.57142857142858,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
59,0,12593,49,257.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
56,2,12178,8,1522.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
65,2,16954,5,3390.8,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
22,2,15302,57,268.4561403508772,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
23,2,8093,36,224.80555555555554,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
57,2,9698,5,1939.6,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
45,2,6973,49,142.30612244897958,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
71,1,1312,66,19.87878787878788,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
70,1,6835,58,117.84482758620689,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
31,2,19612,33,594.3030303030303,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,2,13025,66,197.34848484848484,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
66,1,12153,59,205.98305084745763,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
44,2,803,18,44.611111111111114,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
55,3,4521,48,94.1875,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
48,0,7664,51,150.27450980392157,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
63,0,10285,32,321.40625,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
39,0,13886,44,315.59090909090907,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
48,0,3015,49,61.53061224489796,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
21,0,1356,61,22.229508196721312,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
51,2,12861,36,357.25,1,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
69,2,18065,65,277.9230769230769,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
46,2,13551,53,255.67924528301887,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
